身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
不分平地山地,鹽水區,男,33,23,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
不分平地山地,鹽水區,女,53,30,1,9,9,1,0,1,0,0,0,1,1,0,0,0,0,0
不分平地山地,白河區,計,62,8,20,12,12,0,2,0,0,0,0,0,1,0,3,0,0,4
不分平地山地,白河區,男,22,1,8,5,5,0,1,0,0,0,0,0,0,0,1,0,0,1
不分平地山地,白河區,女,40,7,12,7,7,0,1,0,0,0,0,0,1,0,2,0,0,3
不分平地山地,柳營區,計,72,30,17,12,1,1,4,3,1,0,0,0,2,0,0,0,0,1
不分平地山地,柳營區,男,25,12,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
不分平地山地,柳營區,女,47,18,9,10,1,1,4,2,1,0,0,0,1,0,0,0,0,0
不分平地山地,後壁區,計,59,15,15,5,5,5,0,3,2,0,0,0,8,0,0,0,0,1
不分平地山地,後壁區,男,21,7,4,2,3,2,0,1,1,0,0,0,1,0,0,0,0,0
不分平地山地,後壁區,女,38,8,11,3,2,3,0,2,1,0,0,0,7,0,0,0,0,1
不分平地山地,東山區,計,57,14,19,9,4,2,6,0,0,0,0,0,3,0,0,0,0,0
不分平地山地,東山區,男,17,5,6,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0
不分平地山地,東山區,女,40,9,13,8,3,2,4,0,0,0,0,0,1,0,0,0,0,0
不分平地山地,麻豆區,計,121,40,19,38,14,0,0,3,0,0,0,0,5,0,1,0,0,1
不分平地山地,麻豆區,男,43,15,9,14,4,0,0,1,0,0,0,0,0,0,0,0,0,0
不分平地山地,麻豆區,女,78,25,10,24,10,0,0,2,0,0,0,0,5,0,1,0,0,1
不分平地山地,下營區,計,67,17,10,20,4,3,4,0,0,3,0,0,4,0,2,0,0,0
不分平地山地,下營區,男,26,7,5,7,2,2,0,0,0,2,0,0,0,0,1,0,0,0
不分平地山地,下營區,女,41,10,5,13,2,1,4,0,0,1,0,0,4,0,1,0,0,0
不分平地山地,六甲區,計,64,24,4,21,3,6,4,0,0,0,0,0,1,0,1,0,0,0
不分平地山地,六甲區,男,14,6,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,六甲區,女,50,18,3,17,1,5,4,0,0,0,0,0,1,0,1,0,0,0
不分平地山地,官田區,計,149,44,14,47,17,3,20,2,0,0,0,0,0,0,0,0,0,2
不分平地山地,官田區,男,60,20,7,14,6,1,11,0,0,0,0,0,0,0,0,0,0,1
不分平地山地,官田區,女,89,24,7,33,11,2,9,2,0,0,0,0,0,0,0,0,0,1
不分平地山地,大內區,計,23,8,2,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,大內區,男,9,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,大內區,女,14,5,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,佳里區,計,144,62,7,42,13,2,0,1,0,0,2,0,9,0,4,0,0,2
不分平地山地,佳里區,男,63,31,3,17,5,0,0,0,0,0,0,0,6,0,1,0,0,0
不分平地山地,佳里區,女,81,31,4,25,8,2,0,1,0,0,2,0,3,0,3,0,0,2
不分平地山地,學甲區,計,75,18,5,35,10,0,4,0,0,0,0,0,2,0,0,0,0,1
不分平地山地,學甲區,男,24,3,0,17,3,0,0,0,0,0,0,0,1,0,0,0,0,0
不分平地山地,學甲區,女,51,15,5,18,7,0,4,0,0,0,0,0,1,0,0,0,0,1
不分平地山地,西港區,計,53,15,9,16,9,1,0,2,0,0,0,0,1,0,0,0,0,0
不分平地山地,西港區,男,22,4,6,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0
不分平地山地,西港區,女,31,11,3,9,5,1,0,2,0,0,0,0,0,0,0,0,0,0
不分平地山地,七股區,計,56,12,0,16,18,1,0,1,1,0,0,0,4,0,3,0,0,0
不分平地山地,七股區,男,15,2,0,7,4,0,0,0,0,0,0,0,0,0,2,0,0,0
不分平地山地,七股區,女,41,10,0,9,14,1,0,1,1,0,0,0,4,0,1,0,0,0
不分平地山地,將軍區,計,37,8,6,4,7,0,3,4,0,0,0,5,0,0,0,0,0,0
不分平地山地,將軍區,男,16,1,2,3,2,0,3,3,0,0,0,2,0,0,0,0,0,0
不分平地山地,將軍區,女,21,7,4,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0
不分平地山地,北門區,計,20,9,1,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0
不分平地山地,北門區,男,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,北門區,女,14,6,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
不分平地山地,新化區,計,157,66,18,36,7,4,15,0,0,0,0,0,5,0,5,0,0,1
不分平地山地,新化區,男,65,27,7,16,1,2,6,0,0,0,0,0,4,0,1,0,0,1
不分平地山地,新化區,女,92,39,11,20,6,2,9,0,0,0,0,0,1,0,4,0,0,0
不分平地山地,善化區,計,227,95,17,52,31,5,8,2,0,0,0,1,8,3,0,0,0,5
不分平地山地,善化區,男,87,35,4,21,13,2,4,1,0,0,0,1,4,2,0,0,0,0
不分平地山地,善化區,女,140,60,13,31,18,3,4,1,0,0,0,0,4,1,0,0,0,5
不分平地山地,新市區,計,92,39,3,26,8,1,4,0,0,0,0,0,5,0,4,0,0,2
不分平地山地,新市區,男,36,16,0,9,4,0,1,0,0,0,0,0,4,0,1,0,0,1
不分平地山地,新市區,女,56,23,3,17,4,1,3,0,0,0,0,0,1,0,3,0,0,1
不分平地山地,安定區,計,129,42,8,17,39,3,5,5,0,0,0,0,4,0,4,0,0,2
不分平地山地,安定區,男,46,19,2,6,11,2,2,3,0,0,0,0,1,0,0,0,0,0
不分平地山地,安定區,女,83,23,6,11,28,1,3,2,0,0,0,0,3,0,4,0,0,2
不分平地山地,山上區,計,22,12,0,3,0,2,0,1,1,0,0,0,3,0,0,0,0,0
不分平地山地,山上區,男,8,4,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
不分平地山地,山上區,女,14,8,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0
不分平地山地,玉井區,計,57,12,2,13,21,0,5,0,0,0,0,0,3,0,1,0,0,0
不分平地山地,玉井區,男,17,4,0,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0
不分平地山地,玉井區,女,40,8,2,11,12,0,4,0,0,0,0,0,2,0,1,0,0,0
不分平地山地,楠西區,計,13,7,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
不分平地山地,楠西區,男,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,楠西區,女,9,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
不分平地山地,南化區,計,33,6,3,9,11,0,0,0,0,0,0,0,4,0,0,0,0,0
不分平地山地,南化區,男,11,4,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
不分平地山地,南化區,女,22,2,3,8,6,0,0,0,0,0,0,0,3,0,0,0,0,0
不分平地山地,左鎮區,計,19,7,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,左鎮區,男,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,左鎮區,女,14,6,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,仁德區,計,395,119,21,125,88,13,8,5,1,0,1,0,2,0,8,0,1,3
不分平地山地,仁德區,男,181,59,6,51,39,8,6,5,0,0,0,0,1,0,4,0,0,2
不分平地山地,仁德區,女,214,60,15,74,49,5,2,0,1,0,1,0,1,0,4,0,1,1
不分平地山地,歸仁區,計,357,81,16,64,136,10,16,14,0,2,1,0,7,0,1,0,4,5
不分平地山地,歸仁區,男,161,44,6,27,68,2,3,6,0,0,0,0,1,0,0,0,2,2
不分平地山地,歸仁區,女,196,37,10,37,68,8,13,8,0,2,1,0,6,0,1,0,2,3
不分平地山地,關廟區,計,65,23,14,13,1,2,5,2,2,0,0,0,3,0,0,0,0,0
不分平地山地,關廟區,男,33,13,8,7,1,0,1,1,0,0,0,0,2,0,0,0,0,0
不分平地山地,關廟區,女,32,10,6,6,0,2,4,1,2,0,0,0,1,0,0,0,0,0
不分平地山地,龍崎區,計,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,龍崎區,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,龍崎區,女,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,永康區,計,1987,499,121,903,246,29,81,17,8,0,0,0,40,0,8,2,0,33
不分平地山地,永康區,男,878,209,48,425,98,19,38,5,5,0,0,0,15,0,1,2,0,13
不分平地山地,永康區,女,1109,290,73,478,148,10,43,12,3,0,0,0,25,0,7,0,0,20
不分平地山地,東　區,計,831,224,79,241,99,62,39,25,8,0,8,0,36,0,2,0,0,8
不分平地山地,東　區,男,359,110,28,104,46,25,10,11,2,0,6,0,12,0,0,0,0,5
不分平地山地,東　區,女,472,114,51,137,53,37,29,14,6,0,2,0,24,0,2,0,0,3
不分平地山地,南　區,計,421,127,45,134,40,17,13,3,0,2,4,0,20,0,2,0,1,13
不分平地山地,南　區,男,175,54,21,57,19,7,8,1,0,0,0,0,4,0,1,0,0,3
不分平地山地,南　區,女,246,73,24,77,21,10,5,2,0,2,4,0,16,0,1,0,1,10
不分平地山地,北　區,計,508,193,40,136,45,11,25,6,4,2,0,3,22,0,7,0,1,13
不分平地山地,北　區,男,211,71,13,53,24,4,12,3,4,2,0,1,13,0,3,0,0,8
不分平地山地,北　區,女,297,122,27,83,21,7,13,3,0,0,0,2,9,0,4,0,1,5
不分平地山地,安南區,計,603,207,49,176,77,14,34,3,0,2,0,2,29,0,8,0,0,2
不分平地山地,安南區,男,270,87,23,89,34,6,11,2,0,1,0,0,13,0,3,0,0,1
不分平地山地,安南區,女,333,120,26,87,43,8,23,1,0,1,0,2,16,0,5,0,0,1
不分平地山地,安平區,計,296,104,31,82,16,11,13,2,0,2,0,0,13,0,0,0,0,22
不分平地山地,安平區,男,124,45,6,34,7,4,10,0,0,1,0,0,6,0,0,0,0,11
不分平地山地,安平區,女,172,59,25,48,9,7,3,2,0,1,0,0,7,0,0,0,0,11
不分平地山地,中西區,計,184,80,6,35,26,5,7,1,0,1,0,2,8,0,5,0,0,8
不分平地山地,中西區,男,71,27,2,16,11,0,4,0,0,1,0,2,4,0,2,0,0,2
不分平地山地,中西區,女,113,53,4,19,15,5,3,1,0,0,0,0,4,0,3,0,0,6
不分平地山地,高雄市,計,34360,9562,1348,8731,9138,2635,790,603,56,47,16,28,576,9,145,331,276,69
不分平地山地,高雄市,男,16176,4494,569,3850,4584,1291,357,266,19,23,7,9,278,4,57,178,153,37
不分平地山地,高雄市,女,18184,5068,779,4881,4554,1344,433,337,37,24,9,19,298,5,88,153,123,32
不分平地山地,鹽埕區,計,115,37,12,45,4,1,3,2,0,1,3,0,4,0,3,0,0,0
不分平地山地,鹽埕區,男,51,15,3,24,1,1,2,1,0,0,2,0,1,0,1,0,0,0
不分平地山地,鹽埕區,女,64,22,9,21,3,0,1,1,0,1,1,0,3,0,2,0,0,0
不分平地山地,鼓山區,計,858,313,56,286,81,27,30,7,1,7,7,3,21,0,8,4,5,2
不分平地山地,鼓山區,男,385,147,21,134,36,10,12,3,1,3,5,0,8,0,2,1,1,1
不分平地山地,鼓山區,女,473,166,35,152,45,17,18,4,0,4,2,3,13,0,6,3,4,1
不分平地山地,左營區,計,2179,664,143,714,323,75,75,25,7,0,0,1,105,0,31,7,8,1
不分平地山地,左營區,男,1010,299,71,313,153,41,31,12,2,0,0,1,58,0,19,3,6,1
不分平地山地,左營區,女,1169,365,72,401,170,34,44,13,5,0,0,0,47,0,12,4,2,0
不分平地山地,楠梓區,計,2426,781,178,716,437,93,71,26,1,3,0,4,99,0,10,0,6,1
不分平地山地,楠梓區,男,1164,395,90,317,212,41,39,13,0,2,0,1,48,0,3,0,3,0
不分平地山地,楠梓區,女,1262,386,88,399,225,52,32,13,1,1,0,3,51,0,7,0,3,1
不分平地山地,三民區,計,1487,531,96,518,132,76,56,19,4,4,0,2,30,1,9,6,0,3
不分平地山地,三民區,男,662,245,38,230,61,32,21,3,1,3,0,2,15,1,5,3,0,2
不分平地山地,三民區,女,825,286,58,288,71,44,35,16,3,1,0,0,15,0,4,3,0,1
不分平地山地,新興區,計,175,51,7,69,21,10,12,0,0,0,0,0,0,1,0,0,4,0
不分平地山地,新興區,男,75,20,2,37,3,5,6,0,0,0,0,0,0,0,0,0,2,0
不分平地山地,新興區,女,100,31,5,32,18,5,6,0,0,0,0,0,0,1,0,0,2,0
不分平地山地,前金區,計,99,47,3,24,9,3,5,1,3,0,0,0,2,2,0,0,0,0
不分平地山地,前金區,男,46,24,1,12,4,2,1,0,1,0,0,0,0,1,0,0,0,0
不分平地山地,前金區,女,53,23,2,12,5,1,4,1,2,0,0,0,2,1,0,0,0,0
不分平地山地,苓雅區,計,654,223,22,213,87,23,29,7,10,0,0,2,21,0,16,0,1,0
不分平地山地,苓雅區,男,303,112,10,90,41,13,13,2,3,0,0,1,10,0,7,0,1,0
不分平地山地,苓雅區,女,351,111,12,123,46,10,16,5,7,0,0,1,11,0,9,0,0,0
不分平地山地,前鎮區,計,2148,1345,72,402,110,95,52,23,8,7,0,0,26,0,5,0,1,2
不分平地山地,前鎮區,男,1013,642,26,194,49,42,26,13,2,3,0,0,13,0,2,0,0,1
不分平地山地,前鎮區,女,1135,703,46,208,61,53,26,10,6,4,0,0,13,0,3,0,1,1
不分平地山地,旗津區,計,158,33,10,47,13,42,9,1,0,0,0,0,0,0,3,0,0,0
不分平地山地,旗津區,男,68,11,4,19,5,23,3,0,0,0,0,0,0,0,3,0,0,0
不分平地山地,旗津區,女,90,22,6,28,8,19,6,1,0,0,0,0,0,0,0,0,0,0
不分平地山地,小港區,計,3578,2238,84,844,188,93,69,12,2,2,0,1,34,1,0,5,0,5
不分平地山地,小港區,男,1703,1073,30,404,88,47,36,7,1,1,0,0,11,1,0,2,0,2
不分平地山地,小港區,女,1875,1165,54,440,100,46,33,5,1,1,0,1,23,0,0,3,0,3
不分平地山地,鳳山區,計,3071,1062,143,1160,345,102,111,24,5,6,1,2,70,0,16,4,10,10
不分平地山地,鳳山區,男,1369,486,61,497,163,43,52,10,3,3,0,0,33,0,4,2,5,7
不分平地山地,鳳山區,女,1702,576,82,663,182,59,59,14,2,3,1,2,37,0,12,2,5,3
不分平地山地,林園區,計,886,233,19,523,46,11,31,1,0,0,1,0,7,0,1,0,0,13
不分平地山地,林園區,男,401,106,11,224,31,7,13,0,0,0,0,0,3,0,0,0,0,6
不分平地山地,林園區,女,485,127,8,299,15,4,18,1,0,0,1,0,4,0,1,0,0,7
不分平地山地,大寮區,計,1739,420,78,902,148,57,77,10,0,0,0,1,27,0,3,5,0,11
不分平地山地,大寮區,男,753,196,27,378,69,22,32,1,0,0,0,0,16,0,1,3,0,8
不分平地山地,大寮區,女,986,224,51,524,79,35,45,9,0,0,0,1,11,0,2,2,0,3
不分平地山地,大樹區,計,552,98,14,340,55,15,10,2,0,0,0,2,3,0,3,7,0,3
不分平地山地,大樹區,男,220,47,5,127,23,6,1,1,0,0,0,1,0,0,1,5,0,3
不分平地山地,大樹區,女,332,51,9,213,32,9,9,1,0,0,0,1,3,0,2,2,0,0
不分平地山地,大社區,計,244,98,13,96,14,3,4,1,0,3,0,2,4,0,1,1,0,4
不分平地山地,大社區,男,104,43,5,44,4,2,1,1,0,1,0,0,2,0,0,0,0,1
不分平地山地,大社區,女,140,55,8,52,10,1,3,0,0,2,0,2,2,0,1,1,0,3
不分平地山地,仁武區,計,913,433,29,293,78,17,29,13,1,2,0,2,6,4,6,0,0,0
不分平地山地,仁武區,男,432,214,8,141,33,7,14,7,0,1,0,1,3,1,2,0,0,0
不分平地山地,仁武區,女,481,219,21,152,45,10,15,6,1,1,0,1,3,3,4,0,0,0
不分平地山地,鳥松區,計,263,65,4,100,59,3,11,3,4,0,0,0,6,0,2,4,0,2
不分平地山地,鳥松區,男,114,21,1,48,26,1,6,1,2,0,0,0,4,0,1,2,0,1
不分平地山地,鳥松區,女,149,44,3,52,33,2,5,2,2,0,0,0,2,0,1,2,0,1
不分平地山地,岡山區,計,1001,214,69,363,130,114,37,15,1,0,4,0,35,0,8,6,0,5
不分平地山地,岡山區,男,417,95,32,156,46,48,18,6,0,0,0,0,13,0,1,1,0,1
不分平地山地,岡山區,女,584,119,37,207,84,66,19,9,1,0,4,0,22,0,7,5,0,4
不分平地山地,橋頭區,計,186,75,16,43,30,3,8,0,0,0,0,0,9,0,2,0,0,0
不分平地山地,橋頭區,男,84,36,6,20,11,2,2,0,0,0,0,0,7,0,0,0,0,0
不分平地山地,橋頭區,女,102,39,10,23,19,1,6,0,0,0,0,0,2,0,2,0,0,0
不分平地山地,燕巢區,計,186,53,14,87,15,10,1,0,0,0,0,0,5,0,0,0,0,1
不分平地山地,燕巢區,男,69,24,5,31,5,2,0,0,0,0,0,0,2,0,0,0,0,0
不分平地山地,燕巢區,女,117,29,9,56,10,8,1,0,0,0,0,0,3,0,0,0,0,1
不分平地山地,田寮區,計,7,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0
不分平地山地,田寮區,男,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
不分平地山地,田寮區,女,6,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
不分平地山地,阿蓮區,計,107,23,15,36,20,2,1,5,0,0,0,0,0,0,0,1,2,2
不分平地山地,阿蓮區,男,50,9,8,16,12,1,0,1,0,0,0,0,0,0,0,0,2,1
不分平地山地,阿蓮區,女,57,14,7,20,8,1,1,4,0,0,0,0,0,0,0,1,0,1
不分平地山地,路竹區,計,167,49,24,50,10,3,9,5,0,4,0,0,10,0,3,0,0,0
不分平地山地,路竹區,男,67,19,8,22,6,0,3,2,0,1,0,0,4,0,2,0,0,0
不分平地山地,路竹區,女,100,30,16,28,4,3,6,3,0,3,0,0,6,0,1,0,0,0
不分平地山地,湖內區,計,242,68,8,99,37,8,11,0,0,0,0,0,11,0,0,0,0,0
不分平地山地,湖內區,男,108,35,1,42,16,3,4,0,0,0,0,0,7,0,0,0,0,0
不分平地山地,湖內區,女,134,33,7,57,21,5,7,0,0,0,0,0,4,0,0,0,0,0
不分平地山地,茄萣區,計,59,20,11,15,5,0,5,0,0,0,0,0,1,0,1,0,0,1
不分平地山地,茄萣區,男,24,9,5,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1
不分平地山地,茄萣區,女,35,11,6,11,4,0,1,0,0,0,0,0,1,0,1,0,0,0
不分平地山地,永安區,計,63,16,12,17,9,0,6,0,1,0,0,0,1,0,0,1,0,0
不分平地山地,永安區,男,21,2,6,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,永安區,女,42,14,6,13,3,0,3,0,1,0,0,0,1,0,0,1,0,0
不分平地山地,彌陀區,計,74,18,2,28,19,6,0,0,0,0,0,0,0,0,1,0,0,0
不分平地山地,彌陀區,男,26,8,0,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0
不分平地山地,彌陀區,女,48,10,2,17,14,4,0,0,0,0,0,0,0,0,1,0,0,0
不分平地山地,梓官區,計,272,108,11,75,39,16,10,6,2,0,0,0,5,0,0,0,0,0
不分平地山地,梓官區,男,129,59,6,32,16,5,5,3,1,0,0,0,2,0,0,0,0,0
不分平地山地,梓官區,女,143,49,5,43,23,11,5,3,1,0,0,0,3,0,0,0,0,0
不分平地山地,旗山區,計,204,35,10,44,84,8,4,6,0,0,0,0,7,0,0,4,2,0
不分平地山地,旗山區,男,83,15,4,19,25,5,3,2,0,0,0,0,5,0,0,3,2,0
不分平地山地,旗山區,女,121,20,6,25,59,3,1,4,0,0,0,0,2,0,0,1,0,0
不分平地山地,美濃區,計,182,45,30,39,34,13,0,6,4,2,0,4,3,0,1,0,0,1
不分平地山地,美濃區,男,73,17,10,16,16,4,0,4,2,1,0,1,2,0,0,0,0,0
不分平地山地,美濃區,女,109,28,20,23,18,9,0,2,2,1,0,3,1,0,1,0,0,1
不分平地山地,六龜區,計,533,23,36,73,318,58,2,8,0,0,0,2,2,0,1,10,0,0
不分平地山地,六龜區,男,253,10,18,31,155,30,0,4,0,0,0,1,1,0,0,3,0,0
不分平地山地,六龜區,女,280,13,18,42,163,28,2,4,0,0,0,1,1,0,1,7,0,0
不分平地山地,甲仙區,計,110,8,8,28,51,0,2,2,0,0,0,0,5,0,1,3,2,0
不分平地山地,甲仙區,男,46,3,6,13,18,0,2,1,0,0,0,0,2,0,1,0,0,0
不分平地山地,甲仙區,女,64,5,2,15,33,0,0,1,0,0,0,0,3,0,0,3,2,0
不分平地山地,杉林區,計,754,29,20,81,536,13,1,46,0,2,0,0,2,0,0,12,12,0
不分平地山地,杉林區,男,363,13,11,34,264,6,1,17,0,2,0,0,1,0,0,7,7,0
不分平地山地,杉林區,女,391,16,9,47,272,7,0,29,0,0,0,0,1,0,0,5,5,0
不分平地山地,內門區,計,62,19,2,26,10,0,0,0,0,0,0,0,5,0,0,0,0,0
不分平地山地,內門區,男,15,4,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
不分平地山地,內門區,女,47,15,2,19,7,0,0,0,0,0,0,0,4,0,0,0,0,0
不分平地山地,茂林區,計,1868,29,14,132,74,1596,2,9,1,3,0,0,6,0,0,1,1,0
不分平地山地,茂林區,男,946,18,5,65,30,818,2,3,0,1,0,0,4,0,0,0,0,0
不分平地山地,茂林區,女,922,11,9,67,44,778,0,6,1,2,0,0,2,0,0,1,1,0
不分平地山地,桃源區,計,4004,27,23,114,3532,33,5,77,1,0,0,0,0,0,3,188,0,1
不分平地山地,桃源區,男,2123,10,8,43,1904,18,0,30,0,0,0,0,0,0,0,110,0,0
不分平地山地,桃源區,女,1881,17,15,71,1628,15,5,47,1,0,0,0,0,0,3,78,0,1
不分平地山地,那瑪夏區,計,2734,31,39,87,2033,6,2,239,0,1,0,0,4,0,7,62,222,1
不分平地山地,那瑪夏區,男,1405,12,16,51,1043,2,1,117,0,1,0,0,2,0,2,33,124,1
不分平地山地,那瑪夏區,女,1329,19,23,36,990,4,1,122,0,0,0,0,2,0,5,29,98,0
不分平地山地,臺灣省,計,339368,111383,48123,71121,34536,8752,9380,5042,4558,4202,508,866,24797,702,8039,45,22,7292
不分平地山地,臺灣省,男,169285,55599,23464,35449,17168,4274,4611,2474,2303,2124,262,440,12273,337,4153,20,5,4329
不分平地山地,臺灣省,女,170083,55784,24659,35672,17368,4478,4769,2568,2255,2078,246,426,12524,365,3886,25,17,2963
不分平地山地,宜蘭縣,計,17092,2158,13029,299,316,49,116,29,30,4,5,10,484,6,40,1,1,515
不分平地山地,宜蘭縣,男,8406,985,6605,110,114,26,43,13,11,0,3,4,191,5,16,1,0,279
不分平地山地,宜蘭縣,女,8686,1173,6424,189,202,23,73,16,19,4,2,6,293,1,24,0,1,236
不分平地山地,宜蘭市,計,1338,332,751,58,44,10,16,9,0,2,0,2,65,3,10,0,0,36
不分平地山地,宜蘭市,男,582,146,335,22,13,3,6,4,0,0,0,0,28,3,5,0,0,17
不分平地山地,宜蘭市,女,756,186,416,36,31,7,10,5,0,2,0,2,37,0,5,0,0,19
不分平地山地,羅東鎮,計,1528,265,988,20,45,1,21,4,10,0,4,0,56,0,1,0,0,113
不分平地山地,羅東鎮,男,668,109,431,7,27,1,11,2,4,0,3,0,25,0,0,0,0,48
不分平地山地,羅東鎮,女,860,156,557,13,18,0,10,2,6,0,1,0,31,0,1,0,0,65
不分平地山地,蘇澳鎮,計,812,453,183,49,32,2,10,0,1,0,0,0,69,0,1,0,0,12
不分平地山地,蘇澳鎮,男,386,233,76,20,14,0,4,0,0,0,0,0,33,0,1,0,0,5
不分平地山地,蘇澳鎮,女,426,220,107,29,18,2,6,0,1,0,0,0,36,0,0,0,0,7
不分平地山地,頭城鎮,計,261,140,44,15,14,2,10,0,0,0,0,3,25,1,0,0,0,7
不分平地山地,頭城鎮,男,109,62,21,5,4,1,2,0,0,0,0,2,10,1,0,0,0,1
不分平地山地,頭城鎮,女,152,78,23,10,10,1,8,0,0,0,0,1,15,0,0,0,0,6
不分平地山地,礁溪鄉,計,305,154,76,17,6,6,7,0,0,0,0,1,26,0,3,0,0,9
不分平地山地,礁溪鄉,男,123,69,28,5,1,4,2,0,0,0,0,0,10,0,1,0,0,3
不分平地山地,礁溪鄉,女,182,85,48,12,5,2,5,0,0,0,0,1,16,0,2,0,0,6
不分平地山地,壯圍鄉,計,190,76,58,18,11,3,14,0,4,0,0,1,4,0,0,0,0,1
不分平地山地,壯圍鄉,男,75,24,27,9,3,0,6,0,3,0,0,0,2,0,0,0,0,1
不分平地山地,壯圍鄉,女,115,52,31,9,8,3,8,0,1,0,0,1,2,0,0,0,0,0
不分平地山地,員山鄉,計,371,58,223,18,19,0,11,7,1,0,0,0,18,2,1,0,0,13
不分平地山地,員山鄉,男,159,31,96,4,4,0,2,4,0,0,0,0,11,1,1,0,0,5
不分平地山地,員山鄉,女,212,27,127,14,15,0,9,3,1,0,0,0,7,1,0,0,0,8
不分平地山地,冬山鄉,計,702,171,371,35,12,1,4,0,3,0,0,0,50,0,10,0,0,45
不分平地山地,冬山鄉,男,298,71,167,11,4,1,2,0,2,0,0,0,15,0,6,0,0,19
不分平地山地,冬山鄉,女,404,100,204,24,8,0,2,0,1,0,0,0,35,0,4,0,0,26
不分平地山地,五結鄉,計,523,162,230,23,46,4,9,0,3,1,0,1,33,0,0,0,0,11
不分平地山地,五結鄉,男,220,71,94,11,15,2,4,0,0,0,0,0,16,0,0,0,0,7
不分平地山地,五結鄉,女,303,91,136,12,31,2,5,0,3,1,0,1,17,0,0,0,0,4
不分平地山地,三星鄉,計,508,154,292,10,7,1,4,4,3,0,0,2,18,0,0,1,0,12
不分平地山地,三星鄉,男,249,77,146,6,5,0,2,2,0,0,0,2,3,0,0,1,0,5
不分平地山地,三星鄉,女,259,77,146,4,2,1,2,2,3,0,0,0,15,0,0,0,0,7
不分平地山地,大同鄉,計,5185,77,4820,16,28,3,7,2,3,0,1,0,44,0,4,0,0,180
不分平地山地,大同鄉,男,2771,37,2581,3,11,2,2,1,1,0,0,0,14,0,0,0,0,119
不分平地山地,大同鄉,女,2414,40,2239,13,17,1,5,1,2,0,1,0,30,0,4,0,0,61
不分平地山地,南澳鄉,計,5369,116,4993,20,52,16,3,3,2,1,0,0,76,0,10,0,1,76
不分平地山地,南澳鄉,男,2766,55,2603,7,13,12,0,0,1,0,0,0,24,0,2,0,0,49
不分平地山地,南澳鄉,女,2603,61,2390,13,39,4,3,3,1,1,0,0,52,0,8,0,1,27
不分平地山地,新竹縣,計,21461,1880,16197,508,420,64,127,40,1574,22,9,6,226,10,66,0,1,311
不分平地山地,新竹縣,男,10561,849,8187,201,148,29,56,16,781,12,5,2,79,4,26,0,0,166
不分平地山地,新竹縣,女,10900,1031,8010,307,272,35,71,24,793,10,4,4,147,6,40,0,1,145
不分平地山地,竹北市,計,1038,346,317,108,50,14,23,8,61,2,9,1,43,3,12,0,0,41
不分平地山地,竹北市,男,451,159,136,45,21,6,12,5,23,1,5,0,12,1,6,0,0,19
不分平地山地,竹北市,女,587,187,181,63,29,8,11,3,38,1,4,1,31,2,6,0,0,22
不分平地山地,關西鎮,計,513,74,362,17,24,2,3,1,6,1,0,0,16,0,5,0,0,2
